Maximum pitch (Hz),Minimum pitch (Hz),Duration,Pitch mean,PmaxTime,PminTime,fmaxPosRat,fminPosRat,Frng,MC
312.69003186952943,140.84206403107035,0.9279363298890715,226.76604795029988,0.2751611887152947,0.2942178809280307,0.29653024658296157,0.3170668842798756,0.45042070317686683,MC1
296.46372231636457,87.03401095760862,0.8130489747599512,191.74886663698658,0.15635803752800115,0.7413798156254785,0.1923107246696487,0.9118513627599952,0.29357389928718575,MC1
290.4077829837733,79.6580044800791,1.4493481723981674,185.0328937319262,0.642846492644253,0.05284649264425667,0.4435417968482794,0.03646224809930529,0.27429707173009904,MC2
294.9459402576634,189.14259420514782,1.2284109509960075,242.0442672314056,0.3087596692882997,0.9779061125069219,0.2513488413937977,0.7960740757920028,0.6412788527955792,MC1
315.1701668249346,137.2547562676171,1.0516611738742796,226.21246154627585,0.488386392689911,0.4391946357542196,0.4643951919330769,0.41761990141391575,0.43549412576177315,MC1
312.15611284825576,139.6964619541343,2.3419345468628947,225.92628740119503,0.28500815924437717,0.3036560701607982,0.12169774754215733,0.1296603573176528,0.4475211479265282,MC2
315.1520495223165,134.4465949358576,1.210735973283839,224.79932222908704,0.4720762844579127,0.452606725070396,0.3899085307406171,0.37382776679444474,0.42660866441973494,MC2
307.66621462543714,121.9960211597524,1.033986196162104,214.83111789259476,0.23164526117881934,0.06035525020317323,0.22403128981666112,0.058371427420594875,0.3965206947024532,MC1
278.83452896514984,186.85311266817206,0.9809612630255913,232.84382081666095,0.32171060129424234,0.7316287911990287,0.32795443960955833,0.7458284223603863,0.6701218581559744,MC2
288.1974484973657,156.41868924046707,1.0074737295938547,222.3080688689164,0.04776042315909734,0.31776042315910047,0.047406122617560574,0.315403185041063,0.5427483485923257,MC1
311.52000545410954,129.2338388189937,1.4493481723981887,220.37692213655163,0.8231549124586053,0.803311688744131,0.5679483564646568,0.5542572199300583,0.4148492442101967,MC2
267.8863404527503,203.92905425424937,0.9279363298890786,235.90769735349983,0.32572304892372017,0.43108514606916515,0.3510187481965014,0.46456328110431366,0.7612521560807924,MC1
300.69724545843195,135.62515737075555,2.0237849480438115,218.16120141459373,1.8735501555594425,1.8921129055253658,0.9257654363772269,0.9349377300954236,0.45103558286337614,MC2
278.01977448318763,226.34928902375566,0.4683869093725832,252.18453175347165,0.026672367415145004,0.3397954033968489,0.05694515982710395,0.7254587961307756,0.8141481642610404,MC1
294.10750683495337,194.7245356781271,1.5465605498151405,244.41602125654023,0.21713499788180002,1.4247676347347777,0.14039864000653193,0.9212491776704633,0.6620862478950672,MC1
280.2169954593938,101.39582715951167,1.0865506768065245,190.80641130945273,0.21867819294270419,1.010574448066663,0.20125908308797905,0.9300757614332699,0.36184752817466037,MC1
298.0553884405085,137.35019502220425,1.0163112184499425,217.7027917313564,0.5128853097070163,0.47450556026856816,0.5046537914727132,0.46689001523792534,0.46082104316533495,MC2
245.18905498610226,101.8088316057773,0.9102613521769172,173.4989432959398,0.18101079232309303,0.10612226276379033,0.19885584715884105,0.11658438811006946,0.41522584118425676,MC2
296.66896887526724,96.27259910031675,0.830723952472141,196.470783987792,0.4724609133806723,0.29736082768000927,0.5687339482323602,0.357953838691056,0.3245118606954609,MC1
291.4370113675753,212.82433200995473,0.38001202081171925,252.130671688765,0.04274661516468825,0.2506116579614286,0.11248753414005155,0.6594835011432353,0.7302584219185867,MC1
257.28753073641525,221.317162515993,0.3358245765312944,239.30234662620413,0.08587862417702752,0.18473136543880742,0.25572465560460483,0.5500829252786772,0.8601938923450083,MC1
315.99916043810356,134.77670135338911,1.3963232392616618,225.38793089574634,0.6317862720580223,0.6123024452304691,0.4524641961785968,0.4385105310961079,0.4265096817552734,MC2
263.83143719120727,201.5081505593025,0.7069991084869116,232.66979387525487,0.027698550987182102,0.4965859274378204,0.03917763212808192,0.7023855072470908,0.7637761166925038,MC1
265.88123793298195,189.18882763542942,0.7158365973429994,227.53503278420567,0.019086329668780877,0.5697470512651108,0.02666296992864629,0.7959177462843682,0.7115538843817042,MC1
306.95685789414506,103.17302965546016,0.8130489747599512,205.0649437748026,0.5285634895753617,0.742636183272424,0.6501004318115247,0.9133966173337637,0.3361157341890686,MC2
287.8922151037191,138.7715938090291,1.087011129298645,213.3319044563741,0.9435853588740741,0.6851486797370541,0.8680549199922992,0.630305119487711,0.48202621164672266,MC2
316.5094291826199,87.75707415758323,2.306584591438579,202.13325167010157,0.18348108032229504,2.1848054568767736,0.07954665135773793,0.9472036989175179,0.2772652757430145,MC1
316.4987077666614,132.47440701354813,1.0251487073060304,224.4865573901048,0.37604737102833496,0.35628753505444877,0.3668222652463202,0.3475471729274578,0.41856223663072534,MC2
314.13016929321515,152.82360677240914,0.9897987518816933,233.47688803281216,0.7802527870054234,0.7947982456557128,0.7882943734997596,0.802989743263196,0.48649770608234905,MC2
292.92255179048817,191.61170954276585,0.6716491530625603,242.267130666627,0.1599732106984959,0.31822784084276634,0.23817972518696126,0.47380070292908594,0.6541377861538481,MC1
315.3048700199672,133.04792489438643,0.7246740861991015,224.17639745717682,0.20839310716114312,0.22804288369022174,0.2875680407645871,0.3146833701289104,0.4219659686384195,MC1
304.0787985570125,136.95510419345533,0.8395614413282146,220.5169513752339,0.36649140035650873,0.34741990671518863,0.43652719421786085,0.41381117523162875,0.4503934665730313,MC2
299.79930265130014,114.20132119554705,1.4581856612542765,207.0003119234236,0.512610162335676,0.8626101623356703,0.35153970852706645,0.5915640135932249,0.3809259067169208,MC2
310.30680888961894,133.5878763938849,1.087011129298645,221.9473426417519,0.47767024178681083,0.4583930030065346,0.43943454571160684,0.42170037697985324,0.4305025625183888,MC2
260.67848490349155,217.6270360619802,0.8307239524721268,239.15276048273586,0.2661982421122815,0.6449493690194998,0.320441274529415,0.7763702576532362,0.8348484768221287,MC1
142.31740858892516,84.35001520805731,0.39254709134314547,113.33371189849123,0.22324138857895282,0.3623717843978276,0.5686996375775107,0.9231294598513784,0.5926893697994249,MC1
124.37633891793406,76.42781813938561,0.582489232315635,100.40207852865984,0.3658476439190177,0.5244990742583502,0.6280762349281932,0.90044424027076,0.6144884051444397,MC1
114.56421776824095,75.92900935514182,0.633140469908299,95.24661356169139,0.3505811243966619,0.472009841942715,0.5537177625802982,0.7455057200988569,0.6627637392745378,MC1
131.96971573041498,75.8858798834962,0.772431373288125,103.9277978069556,0.453149261143448,0.722267912760099,0.5866531018988254,0.9350577122282235,0.5750249552595409,MC1
108.99012226915724,80.8151690173971,0.4811867571303079,94.90264564327717,0.1430168787103625,0.3718481112774761,0.2972169881882946,0.7727729530527742,0.7414907638861024,MC1
112.40372182677115,75.42718904565373,0.531837994722971,93.91545543621244,0.15592121799019498,0.5106613541471683,0.29317427400314405,0.9601821592554075,0.6710381811190995,MC2
119.29281240444526,76.79764433163473,1.063675989445942,98.04522836804,0.16655625911870686,0.8765562591187077,0.15658552112797464,0.8240820210441123,0.6437742793024551,MC1
94.60821323866949,77.94458312550685,0.8484082296771209,86.27639818208817,0.29494970050577685,0.8131549167117989,0.34765068299493745,0.9584477003732761,0.8238669821284431,MC1
101.88543085344432,79.88360369440987,0.8990594672697849,90.88451727392709,0.15654147082865677,0.6965414708286559,0.17411692610727234,0.7747446038735072,0.7840532549675069,MC1
108.8985475832065,78.0446550416631,0.721780135695461,93.4716013124348,0.2769857057857106,0.6107479335184767,0.38375357271203503,0.846168941640378,0.7166730573888623,MC1
107.29603405096479,79.07433379340651,0.937047895464282,93.18518392218564,0.8388158307214404,0.9288158307214403,0.895168576528129,0.9912148943691261,0.7369735003984099,MC1
108.53221377724567,84.29324585781907,0.721780135695461,96.41272981753238,0.32312826946999884,0.44693407492066584,0.44768240838140166,0.619210827255628,0.7766656822353658,MC1
124.18795739839247,75.15206244555125,1.3169321774092602,99.67000992197185,1.2618392387180997,1.0118392387180997,0.9581656977965697,0.7683305610381882,0.6051477455617129,MC1
96.13989186265424,79.9509064160149,0.4305355195376439,88.04539913933456,0.06491510467324879,0.2972984940366654,0.15077758216781215,0.690531862170018,0.8316101138352956,MC1
90.56847759313568,79.11318952622735,0.468523947732141,84.84083355968151,0.11472026319307815,0.39519635644639095,0.24485464136544985,0.8434923302412024,0.8735179350328778,MC2
114.6888379443006,76.63015889845985,0.6331404699082981,95.65949842138022,0.06070003696472881,0.6148233569089499,0.09587135848940503,0.9710694326616,0.6681570785090333,MC1
121.78232567973309,77.843627879135,1.202966892825767,99.81297677943405,0.20451927348134546,1.1793945782394744,0.17001238745725583,0.9804048517653538,0.6392029996524337,MC1
154.86836267564317,81.2449744373237,0.8484082296771192,118.05666855648343,0.8042155292116462,0.1580828502537912,0.9479110422086647,0.18632875628039722,0.5246066597054652,MC2
110.77001524416406,75.25956078085461,0.5318379947229701,93.01478801250934,0.3624347806363879,0.5288257017397484,0.6814759085145413,0.9943360703576833,0.6794217786732649,MC2
137.2882475298032,75.71163249037545,1.3169321774092602,106.49994001008932,0.21469217188912637,1.0918065800024834,0.163024471246105,0.8290530057138889,0.55147934257038,MC1
102.48181217817084,86.92935746348351,0.5065123759266363,94.70558482082717,0.32743750076393496,0.40991706648806314,0.6464550844683829,0.8092932887141061,0.8482418061885123,MC1
132.05786786443298,77.5135599987061,1.506874318381751,104.78571393156955,0.1951706151849706,1.4562354661271364,0.12952016820790102,0.9663947738461717,0.5869666173792797,MC2
110.31282776791049,78.88291992338812,1.1396528458349344,94.5978738456493,0.24255970800579263,1.1368308657001371,0.2128364869111419,0.9975238247812825,0.7150838349403169,MC1
102.83847001339727,77.07339240385369,0.7344429450936261,89.95593120862549,0.30800657864098113,0.6699687967537251,0.4193744125375413,0.9122135371159678,0.7494607066189624,MC1
108.85040575577732,75.45606699093924,1.4055718431964266,92.15323637335828,1.0841834919837865,1.3841834919837837,0.7713469056965688,0.984783167565449,0.6932088720021546,MC1
134.83019752848267,75.51094547364549,1.240955321020273,105.17057150106407,0.27829847598638224,1.1482984759863797,0.22426147925903916,0.9253342618671283,0.5600447589472226,MC2
142.80830660119202,75.56169560390426,1.4055718431964337,109.18500110254814,0.1411582684404138,1.3548026348548632,0.10042764382601994,0.9638800331784426,0.5291127484265928,MC1
135.47545022444538,78.23486521520196,1.8740957909285854,106.85515771982367,0.5317559434980055,1.8417559434980078,0.2837400020169346,0.982743759637519,0.5774837070892801,MC1
127.73224048372666,75.09395492338093,1.2029668928257777,101.4130977035538,0.25709898990119484,1.1597960591849485,0.21372075277754943,0.964113032621022,0.5879013367259306,MC2
138.69062115355146,75.9873089830112,0.721780135695461,107.33896506828134,0.2529682206586017,0.6197666944040776,0.3504782248057544,0.8586641052498768,0.5478907539023982,MC1
96.25368128947996,78.64354881759917,0.4811867571303097,87.44861505353956,0.1305300637917597,0.39862003136558855,0.2712669495939827,0.8284102283755052,0.8170445822334954,MC1
124.7311737930856,79.27049379730958,1.0130247518532869,102.0008337951976,0.205396772451806,0.8723287323857818,0.20275592681821553,0.861112949895738,0.6355307289002992,MC2
161.02516304596327,79.68470219509585,1.3802462244001035,120.35493262052955,0.2195670600276074,1.1661521314520726,0.15907818195484494,0.8448870287320782,0.4948586959191622,MC1
99.50189782507528,75.08747971702721,0.7217801356954681,87.29468877105124,0.10348068572588431,0.7159637660794829,0.143368708292555,0.9919416324607204,0.7546336437625671,MC1
114.52735715739064,82.88171105290337,0.8357454202789612,98.704534105147,0.21841694988857085,0.5512852347313597,0.2613438788760171,0.6596329711831956,0.7236848305073709,MC1
98.40157767659915,75.597442673388,0.7471057544917983,86.99951017499357,0.37047542823755464,0.6555398144524034,0.4958808388372837,0.877439118238782,0.7682543761832978,MC1
121.10986189478359,76.7016205191342,1.4435602713909361,98.9057412069589,0.22504875337956065,1.3750487533795592,0.15589841161444262,0.9525398978004827,0.6333226652159023,MC2
95.3266620501275,76.6462023599084,1.329594986807436,85.98643220501795,0.337463263305402,1.0674632633053989,0.25380906716240237,0.8028484417413034,0.8040374089633393,MC1
108.04898232458406,78.86235814289817,0.9876991330569567,93.45567023374112,0.23483454263458015,0.7748345426345793,0.23775918675534383,0.7844843806194752,0.729875991853325,MC1
156.9196776819386,67.3216872128863,2.6701525236628143,112.12068244741245,2.5904934409127662,2.5709870234356984,0.9701668417649885,0.9628614847472892,0.42902004520644643,MC2
127.67956164169031,74.95759341708437,1.1776412740294475,101.31857752938734,0.33093822911831694,1.1527706359047443,0.28101785867777057,0.9788809727773847,0.587075898861866,MC2
103.54549415492623,76.2213560704985,1.0763387988441195,89.88342511271236,0.3030299652864059,0.697546938950957,0.28153771434406144,0.6480737660855975,0.7361146585138223,MC1
137.43067244541078,75.2220899263563,0.9117222766679589,106.32638118588355,0.27503385797406565,0.9010421877017478,0.3016640757964396,0.9882858089140443,0.5473457168466922,MC2
120.66499468481474,76.3746280900128,1.025687561251445,98.51981138741377,0.25368170347616115,0.8305545187153598,0.24732843904886906,0.8097539154145512,0.6329476770749345,MC1
132.55292372598205,75.02697437896786,1.456223080789087,103.78994905247495,0.30915191173606615,1.4491519117360667,0.21229708264790398,0.9951441718330761,0.5660152358017104,MC2
97.2525635757449,75.88267415555129,0.9497107048624542,86.56761886564809,0.8145691561974786,0.9099268607102573,0.857702405613562,0.958109512772146,0.7802639988656984,MC1
145.25211484866566,81.53301403605016,1.696816459354224,113.39256444235791,1.6485909912574925,0.3276635163980899,0.9715788541354171,0.1931048668179423,0.5613206673169424,MC2
105.5978693985126,78.15860845649245,0.3672214725468024,91.87823892750252,0.027790983772973732,0.047790983772983964,0.07567908156414184,0.13014212769623107,0.7401532710999313,MC1
113.81045776690624,74.89056421700705,1.3549206056037661,94.35051099195664,0.6846505138646961,1.239249531271426,0.5053067397698989,0.9146288912767727,0.6580288462628757,MC1
121.97130711442776,74.7060285946849,0.8863966578716145,98.33866785455632,0.28146808439315407,0.8148291874440048,0.31754190620371436,0.9192602208141725,0.6124885463808238,MC1
102.6369592126633,79.51383400749502,0.8737338484734494,91.07539661007917,0.15201742832286413,0.832017428322871,0.1739859667660381,0.9522550027980905,0.7747095648336846,MC2
135.05906629255813,77.5935466204894,0.7471057544917841,106.32630645652377,0.2406729398926899,0.7471057544917841,0.32214039102992426,1,0.5745156452689387,MC2
115.59927380092063,78.9114022828386,0.709117326297303,97.25533804187961,0.39620803116299896,0.6902523285873485,0.5587341000844276,0.9733965071641119,0.6826288754956706,MC1
102.58475183453464,76.52896733589701,0.4811867571303168,89.55685958521582,0.047960031687310334,0.477297691411664,0.09967030675019517,0.9919177623635234,0.7460072375993594,MC1
117.35981756844886,87.04703280539384,0.29124461615782593,102.20342518692135,0.14427083951207464,0.03612243002206128,0.4953596787996728,0.1240278034958987,0.7417107031086222,MC1
150.6001514933073,81.68606138401113,1.0890016082422704,116.1431064386592,0.35882227063221706,1.0289632865440836,0.3294965479540318,0.9448684728803173,0.5424035804349192,MC2
131.5123852604913,80.9899543789079,0.30390742555597683,106.2511698196996,0.22400355476135303,0.03972037948368268,0.7370782545097561,0.130698943637251,0.615835187069934,MC1
109.57552719272483,78.40915217938365,0.5191751853248121,93.99233968605424,0,0.5191751853248121,0,1,0.7155717539143134,MC1
140.76712994631487,89.16185988164814,0.7217801356954539,114.9644949139815,0.5659377698528942,0.7217801356954539,0.7840860975033602,1,0.6333997142347954,MC2
170.49798222837288,78.86742062870721,1.0003619424551005,124.68270142854004,0.7328336173670351,0.9428336173670431,0.7325684697365695,0.9424924893215443,0.46257099115148786,MC2
102.22031895006181,75.489443194792,2.1146891694937153,88.8548810724269,0.40046067727904244,2.104483246717436,0.18937094068293642,0.995173795315402,0.7384974334864992,MC1
108.22860085492788,78.51307950812831,1.1016644176404355,93.3708401815281,0.1767991883073421,0.6638539832155601,0.1604837058148921,0.60259183521368,0.725437443410814,MC2
163.08764169006744,83.53160150590888,0.9876991330569496,123.30962159798815,0.7472214903272771,0.09054992724470878,0.7565274336270914,0.09167764171712377,0.5121884199211902,MC2
120.79544894591466,83.7953098574149,0.620477660510133,102.29537940166477,0.549409142709834,0.18422467924725083,0.8854616010802562,0.2969078356435723,0.6936959180882194,MC1
118.21939974170296,85.84164132252873,0.620477660510133,102.03052053211584,0.17100433299371787,0.6010043329937105,0.2756011116550508,0.9686155864170641,0.7261214446197811,MC1
116.70052401071807,84.37272161727546,0.7724313732881285,100.53662281399676,0.16218699366119438,0.6621869936611944,0.20996945394745922,0.8572761497793134,0.7229849422914884,MC2
161.03115601639587,76.33269095943885,1.2282925116220866,118.68192348791736,0.5982282507604566,1.1259465266634407,0.4870405421347352,0.9166762119037203,0.47402436179286206,MC2
148.69463006229094,79.37497482704073,0.9370478954642891,114.03480244466584,0.25320048418996066,0.9053520206126962,0.27021082424447973,0.9661747547750605,0.5338119795838564,MC2
98.72011437642456,75.07925062748019,0.810419801482638,86.89968250195238,0.09734530983703849,0.7654193853396123,0.12011714133705549,0.9444727090074813,0.7605263739991162,MC1
253.47406638422711,165.371384964686,0.3032409619034484,209.42272567445656,0.1440224360928597,0.29601511538368874,0.4749438703426758,0.976171271603932,0.652419347366325,MC1
254.3018740528964,156.7586902194709,0.565661025089125,205.53028213618364,0.39583016851582764,0.5030345444987072,0.6997656740686015,0.889286201783921,0.616427585535072,MC1
277.9129278414303,169.81807694327878,0.5073454554923078,223.86550239235453,0.21516987822688538,0.32908905281642786,0.424109205862686,0.6486488629273184,0.611047777670035,MC1
301.66674098255015,135.0461926977303,0.8047548604360744,218.35646684014023,0.6517438842231971,0.6329535519572183,0.8098663534259801,0.7865172154589265,0.44766682683637976,MC1
314.68133689767956,133.39644250244146,0.4781876706938988,224.0388897000605,0.19732637526618513,0.21686395372598932,0.4126546696192408,0.4535122233730906,0.42390960905894487,MC1
316.0374917509087,133.27594840757178,0.5714925820488057,224.65672007924024,0.3331039984527653,0.31342224707907995,0.582866705388519,0.5484274983158286,0.4217092967963937,MC2
225.7123241468411,83.4427774813771,1.055511809702388,154.5775508141091,0.23115637862527105,0.01566910747598982,0.21899932952000595,0.014845032838057852,0.36968640412869946,MC1
255.0269499426633,87.77341853377781,0.8339126452344834,171.40018423822056,0.16052577453818628,0.8238724206296686,0.19249711040542972,0.9879601003028421,0.3441731101497766,MC1
191.7058029180848,77.80703725586426,1.0205224679442981,134.75642008697452,0.14619812684693922,0.39277767876990666,0.1432581167384146,0.38487901159207516,0.40586688598628873,MC1
217.2029323217673,75.13783174884783,0.7056183921214867,146.17038203530757,0.6397359929750923,0.42165897221628335,0.9066316866425283,0.5975736700237344,0.3459337815823667,MC1
286.90885914572937,170.5786281610809,0.6993888059233839,228.74374365340515,0.3841176008536067,0.004117600853605907,0.5492189717655929,0.005887427449127601,0.5945394250598551,MC1
231.55487084057117,151.67432402615884,0.5982205514473495,191.61459743336502,0.2247287949302219,0.3277070172851264,0.37566211054853854,0.5478030075902006,0.6550254092067395,MC1
286.0523301519873,78.24391516904294,1.125490493218571,182.14812266051513,0.20309924029161053,0.8335754765675674,0.18045398118895398,0.7406330676181788,0.27353007447088384,MC1
240.42465947720785,195.89528599221066,0.3557249745405837,218.15997273470924,0.1257139660916078,0.2904125692217203,0.3534021367320821,0.8163963455104216,0.8147886594419049,MC1
217.12751682654485,174.32480594274634,0.47235611373421804,195.7261613846456,0.12125035008853935,0.1794438453753351,0.25669266589987155,0.3798910189956878,0.8028683259064211,MC2
224.65658229886236,172.39831840263307,0.4840192276535831,198.5274503507477,0.14911755253531034,0.32204201207852634,0.3080818777762174,0.6653496259636502,0.7673860104098365,MC1
271.58082169827475,79.38687510090549,1.125490493218571,175.4838483995901,0.30458523749731725,1.0478797865229197,0.2706244427052363,0.9310427700959894,0.2923139955335432,MC1
264.8526057898958,85.93057047556093,0.7522708477989433,175.39158813272837,0.7325153698649096,0.12415528435337464,0.973738876108471,0.16504066948312368,0.32444676245220166,MC2
293.71579052306816,157.16935297896094,0.4315352150164493,225.44257175101455,0.28983555393171656,0.4196512206428409,0.6716382437541478,0.9724611249323988,0.5351069232575598,MC2
314.96410249644657,132.02731309608052,1.230458518492842,223.49570779626356,0.22255079319464954,0.20295365168534119,0.1808681803164291,0.16494148208582768,0.4191820974187687,MC1
266.71976378159025,168.90026495411982,0.6473028225246722,217.81001436785505,0.20784156535480136,0.5740586525538411,0.3210886128136409,0.8868471333321905,0.6332499045418613,MC1
310.54617342443976,79.5236130799042,1.323763429847748,195.03489325217197,0.13814482443415343,1.2342664614357552,0.10435763771631165,0.9323920223251021,0.2560766156059347,MC2
268.6609444518072,174.33167943102728,1.078838037541118,221.49631194141725,0.5828355686948257,0.12880523552879808,0.5402438071457153,0.11939256037205576,0.6488910391748405,MC1
308.59065169061216,81.81231016902164,0.8105864173957578,195.2014809298169,0.4198393669760776,0.6704143361189168,0.5179452282520751,0.8270732419534191,0.26511597069066534,MC1
245.67393778230317,78.7115059501874,1.207132290654112,162.19272186624528,0.22230531457706348,0.9270186307399335,0.184159860769363,0.7679511499419898,0.32039013442254227,MC1
290.53418040693566,89.79545468095354,1.1954691767347505,190.1648175439446,0.7129758145656311,1.0834466716325934,0.596398324976492,0.906294108386692,0.3090701911740018,MC2
280.6110343329368,79.55483747369138,1.4287314551220192,180.08293590331408,0.18210479678695535,1.3193218892994807,0.12745907996503297,0.9234218820966642,0.2835057347720043,MC1
220.8473200648814,82.68732372930671,1.8019511005416504,151.76732189709406,0.4855127736245848,1.775512773624584,0.269437263574269,0.9853279442993101,0.3744094504067992,MC1
250.62190223401404,149.76156951389154,1.4170683412026577,200.19173587395278,0.42980003422540136,0.13775257365661986,0.30330226265631804,0.09720954851034923,0.5975597829995487,MC2
291.8569813268078,162.99438223709532,0.6647974934037109,227.42568178195154,0.30482553410866586,0.5331198385699594,0.45852389206220245,0.8019281719015331,0.5584734738778849,MC1
216.86919997784906,97.31722127087905,0.26825162014535664,157.09321062436405,0.07927471350870263,0.03582513035625112,0.2955237081727458,0.1335504715193842,0.4487369404268517,MC1
251.48563177285996,162.83639588623677,1.2129638476137998,207.16101382954838,0.4301301483977795,0.8048899559587639,0.35461085608112064,0.6635729148417586,0.6474978102657947,MC2
